Object	Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
ActionECMAScript	JS	stream;string-text	1.3		TRUE	[TRUE];[FALSE]	FALSE				[Stream];[]	
ActionGoTo	Type	name	1.1		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 202
ActionGoTo	S	name	1.1		TRUE	FALSE	FALSE		[GoTo]			
ActionGoTo	Next	array;dictionary	1.2		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionGoTo	D	array;name;string-byte	1.1		TRUE	FALSE	FALSE				[DestXYZArray,Dest0Array,Dest1Array,Dest4Array];[];[]	
ActionGoTo	SD	array	2.0		FALSE	FALSE	FALSE				[DestXYZStructArray,Dest0StructArray,Dest1StructArray,Dest4StructArray]	
ActionGoTo3DView	Type	name	1.6		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 220
ActionGoTo3DView	S	name	1.6		TRUE	FALSE	FALSE		[GoTo3DView]			
ActionGoTo3DView	Next	array;dictionary	1.6		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,ActionGoToE,fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,ActionGoTo3DView,ActionECMAScript,fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionGoTo3DView	TA	dictionary	1.6		TRUE	FALSE	FALSE				[Annot3D,fn:SinceVersion(2.0,AnnotRichMedia)]	
ActionGoTo3DView	V	dictionary;integer;name;string-text	1.6		TRUE	FALSE	FALSE				[3DView];[];[];[]	
ActionGoToDp	Type	name	2.0		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 206
ActionGoToDp	S	name	2.0		TRUE	FALSE	FALSE		[GoToDp]			
ActionGoToDp	Next	array;dictionary	2.0		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,ActionGoToE,ActionGoToDp,ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,ActionGoTo3DView,ActionECMAScript,ActionRichMediaExecute]	
ActionGoToDp	Dp	dictionary	2.0		TRUE	TRUE	FALSE				[DPart]	
ActionGoToE	Type	name	1.6		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 204
ActionGoToE	S	name	1.6		TRUE	FALSE	FALSE		[GoToE]			
ActionGoToE	Next	array;dictionary	1.6		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,ActionGoToE,fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,ActionGoTo3DView,ActionECMAScript,fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionGoToE	F	dictionary;string	1.6		FALSE	FALSE	FALSE				[FileSpecification];[]	
ActionGoToE	D	array;name;string-byte	1.6		TRUE	FALSE	FALSE				[DestXYZArray,Dest0Array,Dest1Array,Dest4Array];[];[]	
ActionGoToE	NewWindow	boolean	1.6		FALSE	FALSE	FALSE					
ActionGoToE	T	dictionary	1.6		fn:IsRequired(fn:Not(fn:IsPresent(F)))	FALSE	FALSE				[Target]	
ActionGoToR	Type	name	1.1		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 203
ActionGoToR	S	name	1.1		TRUE	FALSE	FALSE		[GoToR]			
ActionGoToR	Next	array;dictionary	1.2		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionGoToR	F	dictionary;string	1.1		TRUE	FALSE	FALSE				[FileSpecification];[]	
ActionGoToR	D	array;name;string-byte	1.1		TRUE	FALSE	FALSE				[DestXYZArray,Dest0Array,Dest1Array,Dest4Array];[];[]	must be a pagenumber not Page Object
ActionGoToR	SD	array	2.0		FALSE	FALSE	FALSE				[DestXYZStructArray,Dest0StructArray,Dest1StructArray,Dest4StructArray]	
ActionGoToR	NewWindow	boolean	1.2		FALSE	FALSE	FALSE					
ActionHide	Type	name	1.2		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 214
ActionHide	S	name	1.2		TRUE	FALSE	FALSE		[Hide]			
ActionHide	Next	array;dictionary	1.2		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionHide	T	array;dictionary;string-text	1.2		TRUE	[FALSE];[TRUE];[FALSE]	FALSE			[];[];[fn:Eval(fn:IsFieldName(@T))]	[ArrayOfActionHideAnnots];[AnnotText,AnnotLink,fn:SinceVersion(1.3,AnnotFreeText),fn:SinceVersion(1.3,AnnotLine),fn:SinceVersion(1.3,AnnotSquare),fn:SinceVersion(1.3,AnnotCircle),fn:SinceVersion(1.5,AnnotPolygon),fn:SinceVersion(1.5,AnnotPolyLine),fn:SinceVersion(1.3,AnnotHighlight),fn:SinceVersion(1.3,AnnotUnderline),fn:SinceVersion(1.4,AnnotSquiggly),fn:SinceVersion(1.3,AnnotStrikeOut),fn:SinceVersion(1.5,AnnotCaret),fn:SinceVersion(1.3,AnnotStamp),fn:SinceVersion(1.3,AnnotInk),fn:SinceVersion(1.3,AnnotPopup),fn:SinceVersion(1.3,AnnotFileAttachment),AnnotSound,AnnotMovie,fn:SinceVersion(1.5,AnnotScreen),AnnotWidget,fn:SinceVersion(1.4,AnnotPrinterMark),fn:SinceVersion(1.3,AnnotTrapNetwork),fn:SinceVersion(1.6,AnnotWatermark),fn:SinceVersion(1.6,Annot3D),fn:SinceVersion(1.7,AnnotRedact),fn:SinceVersion(2.0,AnnotProjection),fn:SinceVersion(2.0,AnnotRichMedia)];[]	
ActionHide	H	boolean	1.2		FALSE	FALSE	FALSE	true				
ActionImportData	Type	name	1.2		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 243
ActionImportData	S	name	1.2		TRUE	FALSE	FALSE		[ImportData]			
ActionImportData	Next	array;dictionary	1.2		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionImportData	F	dictionary;string	1.2		TRUE	FALSE	FALSE				[FileSpecification];[]	
ActionLaunch	Type	name	1.1		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 207
ActionLaunch	S	name	1.1		TRUE	FALSE	FALSE		[Launch]			
ActionLaunch	Next	array;dictionary	1.2		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionLaunch	F	dictionary;string	1.1		fn:IsRequired(fn:Not(fn:IsPresent(Win) || fn:IsPresent(Mac) || fn:IsPresent(Unix)))	FALSE	FALSE				[FileSpecification];[]	
ActionLaunch	Win	dictionary	1.1	2.0	FALSE	FALSE	FALSE				[MicrosoftWindowsLaunchParam]	
ActionLaunch	Mac	null	1.1	2.0	FALSE	FALSE	FALSE					
ActionLaunch	Unix	null	1.1	2.0	FALSE	FALSE	FALSE					
ActionLaunch	NewWindow	boolean	1.2		FALSE	FALSE	FALSE					
ActionMovie	Type	name	1.2	2.0	FALSE	FALSE	FALSE		[Action]			Table 196 and Table 213
ActionMovie	S	name	1.2	2.0	TRUE	FALSE	FALSE		[Movie]			
ActionMovie	Next	array;dictionary	1.2	2.0	FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionMovie	Annotation	dictionary	1.2	2.0	FALSE	FALSE	FALSE				[AnnotMovie]	
ActionMovie	T	string-text	1.2	2.0	FALSE	FALSE	FALSE					
ActionMovie	Operation	name	1.2	2.0	FALSE	FALSE	FALSE	Play	[Play,Stop,Pause,Resume]			
ActionNamed	Type	name	1.2		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 216
ActionNamed	S	name	1.2		TRUE	FALSE	FALSE		[Named]			Table 201
ActionNamed	Next	array;dictionary	1.2		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionNamed	N	name	1.2		TRUE	FALSE	FALSE		[NextPage,PrevPage,FirstPage,LastPage,*]			Table 215
ActionNOP	Type	name	1.2	1.2	FALSE	FALSE	FALSE		[Action]			Table 196 and Adobe PDF 1.2
ActionNOP	S	name	1.2	1.2	TRUE	FALSE	FALSE		[NOP]			only documented in Adobe PDF 1.2
ActionRendition	Type	name	1.5		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 218
ActionRendition	S	name	1.5		TRUE	FALSE	FALSE		[Rendition]			
ActionRendition	Next	array;dictionary	1.5		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,fn:SinceVersion(1.6,ActionGoTo3DView),ActionECMAScript,fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionRendition	R	dictionary	1.5		fn:IsRequired((@OP==0) || (@OP==4))	FALSE	FALSE				[RenditionSelector,RenditionMedia]	
ActionRendition	AN	dictionary	1.5		fn:IsRequired((@OP>=0) && (@OP<=4))	TRUE	FALSE				[AnnotScreen]	
ActionRendition	OP	integer	1.5		FALSE	FALSE	FALSE		[fn:Eval((@OP>=0) && (@OP<=4))]			
ActionRendition	JS	stream;string-text	1.5		FALSE	[TRUE];[FALSE]	FALSE				[Stream];[]	
ActionResetForm	Type	name	1.2		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 241
ActionResetForm	S	name	1.2		TRUE	FALSE	FALSE		[ResetForm]			
ActionResetForm	Next	array;dictionary	1.2		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionResetForm	Fields	array	1.2		FALSE	FALSE	FALSE				[ArrayOfFieldID]	
ActionResetForm	Flags	bitmask	1.2		FALSE	FALSE	FALSE	0	[0,1]	[fn:Eval(fn:BitsClear(2,32))]		Table 242
ActionRichMediaExecute	Type	name	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 222
ActionRichMediaExecute	S	name	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		TRUE	FALSE	FALSE		[RichMediaExecute]			
ActionRichMediaExecute	Next	array;dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,ActionGoToE,fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,ActionGoTo3DView,ActionECMAScript,ActionRichMediaExecute]	
ActionRichMediaExecute	TA	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		TRUE	TRUE	FALSE				[AnnotRichMedia]	
ActionRichMediaExecute	TI	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		FALSE	TRUE	FALSE				[RichMediaInstance]	
ActionRichMediaExecute	CMD	dictionary	fn:Eval(fn:Extension(ADBE_Extn3,1.7) || 2.0)		TRUE	FALSE	FALSE				[RichMediaCommand]	
ActionSetOCGState	Type	name	1.5		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 217
ActionSetOCGState	S	name	1.5		TRUE	FALSE	FALSE		[SetOCGState]			
ActionSetOCGState	Next	array;dictionary	1.5		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,fn:SinceVersion(1.6,ActionGoTo3DView),ActionECMAScript,fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionSetOCGState	State	array	1.5		TRUE	FALSE	FALSE				[ArrayOfOCGState]	
ActionSetOCGState	PreserveRB	boolean	1.5		FALSE	FALSE	FALSE	true				
ActionSetState	Type	name	1.2	1.2	FALSE	FALSE	FALSE		[Action]			Table 196 and Adobe PDF 1.2
ActionSetState	S	name	1.2	1.2	TRUE	FALSE	FALSE		[SetState]			only documented in Adobe PDF 1.2
ActionSetState	T	array;dictionary	1.2	1.2	TRUE	[FALSE];[TRUE]	FALSE				[ArrayOfAnnots];[AnnotText,AnnotLink,AnnotSound,AnnotMovie,AnnotWidget]	only documented in Adobe PDF 1.2 so only a few annots
ActionSetState	AS	name	1.2	1.2	FALSE	FALSE	FALSE					only documented in Adobe PDF 1.2
ActionSound	Type	name	1.2	2.0	FALSE	FALSE	FALSE		[Action]			Table 196 and Table 212
ActionSound	S	name	1.2	2.0	TRUE	FALSE	FALSE		[Sound]			
ActionSound	Next	array;dictionary	1.2	2.0	FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionSound	Sound	stream	1.2	2.0	TRUE	TRUE	FALSE				[SoundObject]	
ActionSound	Volume	number	1.2	2.0	FALSE	FALSE	FALSE	1.0	[fn:Eval((@Volume>=-1) && (@Volume<=1))]			
ActionSound	Synchronous	boolean	1.2	2.0	FALSE	FALSE	FALSE	false				
ActionSound	Repeat	boolean	1.2	2.0	FALSE	FALSE	FALSE	false				
ActionSound	Mix	boolean	1.2	2.0	FALSE	FALSE	FALSE	false				
ActionSubmitForm	S	name	1.2		TRUE	FALSE	FALSE		[SubmitForm]			Table 196 and Table 239
ActionSubmitForm	F	dictionary;string	1.2		TRUE	FALSE	FALSE				[FileSpecification];[]	
ActionSubmitForm	Fields	array	1.2		FALSE	FALSE	FALSE				[ArrayOfFieldID]	
ActionSubmitForm	Flags	bitmask	1.2		FALSE	FALSE	FALSE	0		[fn:Eval(fn:BitClear(13) && fn:BitsClear(15,32))]		Table 240, https://github.com/pdf-association/pdf-issues/issues/122
ActionSubmitForm	CharSet	string	1.2		FALSE	FALSE	FALSE		['utf-8','utf-16','Shift-JIS','BigFive','GBK','UHC']			see https://github.com/pdf-association/pdf-issues/issues/122
ActionThread	Type	name	1.1		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 209
ActionThread	S	name	1.1		TRUE	FALSE	FALSE		[Thread]			
ActionThread	Next	array;dictionary	1.2		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionThread	F	dictionary;string	1.1		FALSE	FALSE	FALSE				[FileSpecification];[]	
ActionThread	D	dictionary;integer;string-text	1.1		TRUE	[TRUE];[FALSE];[FALSE]	FALSE		[];[fn:Eval((@D>=0) && (@D<fn:ArrayLength(trailer::Catalog::Threads)))];[]		[Thread];[];[]	
ActionThread	B	dictionary;integer	1.1		FALSE	[TRUE];[FALSE]	FALSE		[];[fn:Eval(@B>=0)]		[Bead];[]	
ActionTransition	Type	name	1.5		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 219
ActionTransition	S	name	1.5		TRUE	FALSE	FALSE		[Trans]			
ActionTransition	Next	array;dictionary	1.5		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,fn:SinceVersion(1.6,ActionGoTo3DView),ActionECMAScript,fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionTransition	Trans	dictionary	1.5		TRUE	FALSE	FALSE				[Transition]	
ActionURI	Type	name	1.1		FALSE	FALSE	FALSE		[Action]			Table 196 and Table 210
ActionURI	S	name	1.1		TRUE	FALSE	FALSE		[URI]			
ActionURI	Next	array;dictionary	1.2		FALSE	FALSE	FALSE				[ArrayOfActions];[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
ActionURI	URI	string-ascii	1.1		TRUE	FALSE	FALSE					
ActionURI	IsMap	boolean	1.1		FALSE	FALSE	FALSE	false				
AddActionCatalog	DC	dictionary	1.4		FALSE	FALSE	FALSE				[ActionECMAScript]	Table 200 - document close
AddActionCatalog	WS	dictionary	1.4		FALSE	FALSE	FALSE				[ActionECMAScript]	Table 200 - will save
AddActionCatalog	DS	dictionary	1.4		FALSE	FALSE	FALSE				[ActionECMAScript]	Table 200 - did save
AddActionCatalog	WP	dictionary	1.4		FALSE	FALSE	FALSE				[ActionECMAScript]	Table 200 - will print
AddActionCatalog	DP	dictionary	1.4		FALSE	FALSE	FALSE				[ActionECMAScript]	Table 200 - did print
AddActionFormField	K	dictionary	1.3		FALSE	FALSE	FALSE				[ActionECMAScript]	Table 199
AddActionFormField	F	dictionary	1.3		FALSE	FALSE	FALSE				[ActionECMAScript]	
AddActionFormField	V	dictionary	1.3		FALSE	FALSE	FALSE				[ActionECMAScript]	
AddActionFormField	C	dictionary	1.3		FALSE	FALSE	FALSE				[ActionECMAScript]	
AddActionPageObject	O	dictionary	1.2		FALSE	FALSE	FALSE				[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	Table 198
AddActionPageObject	C	dictionary	1.2		FALSE	FALSE	FALSE				[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,fn:IsPDFVersion(1.2,ActionNOP),fn:IsPDFVersion(1.2,ActionSetState),ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,fn:SinceVersion(1.5,ActionSetOCGState),fn:SinceVersion(1.5,ActionRendition),fn:SinceVersion(1.5,ActionTransition),fn:SinceVersion(1.6,ActionGoTo3DView),fn:SinceVersion(1.3,ActionECMAScript),fn:SinceVersion(2.0,ActionRichMediaExecute)]	
AddActionScreenAnnotation	E	dictionary	1.5		FALSE	FALSE	FALSE				[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,fn:SinceVersion(1.6,ActionGoTo3DView),ActionECMAScript,fn:SinceVersion(2.0,ActionRichMediaExecute)]	Table 197
AddActionScreenAnnotation	X	dictionary	1.5		FALSE	FALSE	FALSE				[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,fn:SinceVersion(1.6,ActionGoTo3DView),ActionECMAScript,fn:SinceVersion(2.0,ActionRichMediaExecute)]	
AddActionScreenAnnotation	D	dictionary	1.5		FALSE	FALSE	FALSE				[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,fn:SinceVersion(1.6,ActionGoTo3DView),ActionECMAScript,fn:SinceVersion(2.0,ActionRichMediaExecute)]	
AddActionScreenAnnotation	U	dictionary	1.5		FALSE	FALSE	FALSE				[ActionGoTo,ActionGoToR,fn:SinceVersion(1.6,ActionGoToE),fn:SinceVersion(2.0,ActionGoToDp),ActionLaunch,ActionThread,ActionURI,ActionSound,ActionMovie,ActionHide,ActionNamed,ActionSubmitForm,ActionResetForm,ActionImportData,ActionSetOCGState,ActionRendition,ActionTransition,fn:SinceVersion(1.6,ActionGoTo3DView),ActionECMAScript,fn:SinceVersion(2.0,ActionRichMediaExecute)]	
